,dG,filepath
452,-7.52928,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2cht/2cht_pocket.pdb
453,-7.55656,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ha2/1ha2_pocket.pdb
454,-7.55656,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2olb/2olb_pocket.pdb
455,-7.570200000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g3d/1g3d_pocket.pdb
456,-7.570200000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1njc/1njc_pocket.pdb
457,-7.570200000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1y3n/1y3n_pocket.pdb
458,-7.570200000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2iuz/2iuz_pocket.pdb
459,-7.597480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jak/1jak_pocket.pdb
460,-7.597480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1njd/1njd_pocket.pdb
461,-7.62476,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1f4x/1f4x_pocket.pdb
462,-7.62476,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fo0/1fo0_pocket.pdb
463,-7.62476,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1mfi/1mfi_pocket.pdb
464,-7.6384,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o9d/1o9d_pocket.pdb
465,-7.6384,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1vfn/1vfn_pocket.pdb
466,-7.665680000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1a08/1a08_pocket.pdb
467,-7.665680000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ejn/1ejn_pocket.pdb
468,-7.665680000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bmk/2bmk_pocket.pdb
469,-7.679320000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1vwl/1vwl_pocket.pdb
470,-7.69296,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1f57/1f57_pocket.pdb
471,-7.69296,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lrt/1lrt_pocket.pdb
472,-7.69296,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1z9g/1z9g_pocket.pdb
473,-7.72024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1n5r/1n5r_pocket.pdb
474,-7.72024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1nhu/1nhu_pocket.pdb
475,-7.72024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2aod/2aod_pocket.pdb
476,-7.72024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bsu/2bsu_pocket.pdb
477,-7.72024,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2erz/2erz_pocket.pdb
478,-7.73388,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2qwf/2qwf_pocket.pdb
479,-7.747520000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gnn/1gnn_pocket.pdb
480,-7.747520000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ow4/1ow4_pocket.pdb
481,-7.747520000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2c92/2c92_pocket.pdb
482,-7.747520000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2cbu/2cbu_pocket.pdb
483,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1a99/1a99_pocket.pdb
484,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1egh/1egh_pocket.pdb
485,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g98/1g98_pocket.pdb
486,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g9r/1g9r_pocket.pdb
487,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1n1m/1n1m_pocket.pdb
488,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1pgp/1pgp_pocket.pdb
489,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2adm/2adm_pocket.pdb
490,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2avm/2avm_pocket.pdb
491,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2f2h/2f2h_pocket.pdb
492,-7.774800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2h3e/2h3e_pocket.pdb
493,-7.80208,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1obx/1obx_pocket.pdb
494,-7.829360000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g3b/1g3b_pocket.pdb
495,-7.829360000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o33/1o33_pocket.pdb
496,-7.829360000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qy2/1qy2_pocket.pdb
497,-7.829360000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1zdp/1zdp_pocket.pdb
498,-7.829360000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2b1v/2b1v_pocket.pdb
499,-7.829360000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2flb/2flb_pocket.pdb
500,-7.85664,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1p1o/1p1o_pocket.pdb
501,-7.87028,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jmf/1jmf_pocket.pdb
502,-7.87028,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1q66/1q66_pocket.pdb
503,-7.87028,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ur9/1ur9_pocket.pdb
504,-7.87028,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1vjj/1vjj_pocket.pdb
505,-7.87028,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2boj/2boj_pocket.pdb
506,-7.89756,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1hmt/1hmt_pocket.pdb
507,-7.9112,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g3c/1g3c_pocket.pdb
508,-7.9112,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1kpm/1kpm_pocket.pdb
509,-7.9112,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ppm/1ppm_pocket.pdb
510,-7.9112,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1rle/1rle_pocket.pdb
511,-7.9112,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sgx/1sgx_pocket.pdb
512,-7.92484,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lkl/1lkl_pocket.pdb
513,-7.938480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/11gs/11gs_pocket.pdb
514,-7.938480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1apb/1apb_pocket.pdb
515,-7.938480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1kav/1kav_pocket.pdb
516,-7.938480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ols/1ols_pocket.pdb
517,-7.938480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1urg/1urg_pocket.pdb
518,-7.938480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1vwn/1vwn_pocket.pdb
519,-7.938480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/3gss/3gss_pocket.pdb
520,-7.9794,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1k4g/1k4g_pocket.pdb
521,-7.9794,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2w/1o2w_pocket.pdb
522,-7.9794,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2x/1o2x_pocket.pdb
523,-7.9794,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1q54/1q54_pocket.pdb
524,-7.9794,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1q63/1q63_pocket.pdb
525,-7.9794,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qbn/1qbn_pocket.pdb
526,-7.9794,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1u1w/1u1w_pocket.pdb
527,-8.03396,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b3l/1b3l_pocket.pdb
528,-8.03396,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1e1x/1e1x_pocket.pdb
529,-8.03396,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ydk/1ydk_pocket.pdb
530,-8.03396,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2brm/2brm_pocket.pdb
531,-8.03396,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2tmn/2tmn_pocket.pdb
532,-8.047600000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1v2n/1v2n_pocket.pdb
533,-8.061240000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ugx/1ugx_pocket.pdb
534,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1a4w/1a4w_pocket.pdb
535,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1aj6/1aj6_pocket.pdb
536,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jao/1jao_pocket.pdb
537,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1kyv/1kyv_pocket.pdb
538,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ndv/1ndv_pocket.pdb
539,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o0h/1o0h_pocket.pdb
540,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1pph/1pph_pocket.pdb
541,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qf2/1qf2_pocket.pdb
542,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qka/1qka_pocket.pdb
543,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1yds/1yds_pocket.pdb
544,-8.07488,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2ans/2ans_pocket.pdb
545,-8.08852,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fv0/1fv0_pocket.pdb
546,-8.102160000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1kv1/1kv1_pocket.pdb
547,-8.12944,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b9j/1b9j_pocket.pdb
548,-8.12944,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1d6w/1d6w_pocket.pdb
549,-8.12944,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1nl9/1nl9_pocket.pdb
550,-8.12944,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o36/1o36_pocket.pdb
551,-8.12944,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1q8u/1q8u_pocket.pdb
552,-8.12944,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j79/2j79_pocket.pdb
553,-8.14308,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1uwt/1uwt_pocket.pdb
554,-8.156720000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1uwu/1uwu_pocket.pdb
555,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1a1e/1a1e_pocket.pdb
556,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ado/1ado_pocket.pdb
557,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1c5s/1c5s_pocket.pdb
558,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ceb/1ceb_pocket.pdb
559,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1d2e/1d2e_pocket.pdb
560,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1f0t/1f0t_pocket.pdb
561,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gt1/1gt1_pocket.pdb
562,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1hn2/1hn2_pocket.pdb
563,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jq8/1jq8_pocket.pdb
564,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ssq/1ssq_pocket.pdb
565,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xgj/1xgj_pocket.pdb
566,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xk5/1xk5_pocket.pdb
567,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bvd/2bvd_pocket.pdb
568,-8.184000000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2izl/2izl_pocket.pdb
569,-8.19764,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b5h/1b5h_pocket.pdb
570,-8.21128,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1tcw/1tcw_pocket.pdb
571,-8.21128,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/5er1/5er1_pocket.pdb
572,-8.224920000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1n8v/1n8v_pocket.pdb
573,-8.224920000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1okl/1okl_pocket.pdb
574,-8.224920000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1os0/1os0_pocket.pdb
575,-8.224920000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sh9/1sh9_pocket.pdb
576,-8.224920000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1t7d/1t7d_pocket.pdb
577,-8.238560000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xbo/1xbo_pocket.pdb
578,-8.2522,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/3pcf/3pcf_pocket.pdb
579,-8.26584,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g7q/1g7q_pocket.pdb
580,-8.26584,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jmi/1jmi_pocket.pdb
581,-8.26584,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1kjr/1kjr_pocket.pdb
582,-8.26584,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1qb6/1qb6_pocket.pdb
583,-8.279480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jmg/1jmg_pocket.pdb
584,-8.279480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1mmp/1mmp_pocket.pdb
585,-8.279480000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2gst/2gst_pocket.pdb
586,-8.29312,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sri/1sri_pocket.pdb
587,-8.30676,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2n/1o2n_pocket.pdb
588,-8.30676,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ogx/1ogx_pocket.pdb
589,-8.3204,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1dzk/1dzk_pocket.pdb
590,-8.3204,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lgt/1lgt_pocket.pdb
591,-8.3204,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1m2q/1m2q_pocket.pdb
592,-8.3204,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1meu/1meu_pocket.pdb
593,-8.3204,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2ewb/2ewb_pocket.pdb
594,-8.334040000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g32/1g32_pocket.pdb
595,-8.334040000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1m2p/1m2p_pocket.pdb
596,-8.334040000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2z/1o2z_pocket.pdb
597,-8.34768,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1nc1/1nc1_pocket.pdb
598,-8.34768,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2g/1o2g_pocket.pdb
599,-8.34768,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1x8r/1x8r_pocket.pdb
600,-8.34768,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2fgv/2fgv_pocket.pdb
601,-8.37496,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2c97/2c97_pocket.pdb
602,-8.37496,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2fqt/2fqt_pocket.pdb
603,-8.3886,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1tsl/1tsl_pocket.pdb
604,-8.3886,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1zs0/1zs0_pocket.pdb
605,-8.40224,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ppc/1ppc_pocket.pdb
606,-8.415880000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1d6v/1d6v_pocket.pdb
607,-8.415880000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ndy/1ndy_pocket.pdb
608,-8.415880000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sle/1sle_pocket.pdb
609,-8.415880000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1yc1/1yc1_pocket.pdb
610,-8.42952,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xhy/1xhy_pocket.pdb
611,-8.42952,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2c3j/2c3j_pocket.pdb
612,-8.44316,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1iy7/1iy7_pocket.pdb
613,-8.44316,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1tq4/1tq4_pocket.pdb
614,-8.44316,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1v2k/1v2k_pocket.pdb
615,-8.44316,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bt9/2bt9_pocket.pdb
616,-8.456800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1owe/1owe_pocket.pdb
617,-8.456800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1sqt/1sqt_pocket.pdb
618,-8.456800000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2aj8/2aj8_pocket.pdb
619,-8.47044,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1b3h/1b3h_pocket.pdb
620,-8.48408,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gi6/1gi6_pocket.pdb
621,-8.497720000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1m7d/1m7d_pocket.pdb
622,-8.511360000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1hnn/1hnn_pocket.pdb
623,-8.511360000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2fai/2fai_pocket.pdb
624,-8.525,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gnm/1gnm_pocket.pdb
625,-8.525,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1zky/1zky_pocket.pdb
626,-8.538640000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1wcq/1wcq_pocket.pdb
627,-8.55228,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1pbq/1pbq_pocket.pdb
628,-8.56592,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1afl/1afl_pocket.pdb
629,-8.56592,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1atl/1atl_pocket.pdb
630,-8.56592,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1w3l/1w3l_pocket.pdb
631,-8.56592,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2aog/2aog_pocket.pdb
632,-8.593200000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1d4p/1d4p_pocket.pdb
633,-8.593200000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lag/1lag_pocket.pdb
634,-8.593200000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1wdn/1wdn_pocket.pdb
635,-8.593200000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1wm1/1wm1_pocket.pdb
636,-8.60684,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1nja/1nja_pocket.pdb
637,-8.60684,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1syh/1syh_pocket.pdb
638,-8.60684,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bal/2bal_pocket.pdb
639,-8.62048,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1w3j/1w3j_pocket.pdb
640,-8.634120000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ex8/1ex8_pocket.pdb
641,-8.64776,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1bdq/1bdq_pocket.pdb
642,-8.64776,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1i00/1i00_pocket.pdb
643,-8.64776,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1xq0/1xq0_pocket.pdb
644,-8.6614,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1cbx/1cbx_pocket.pdb
645,-8.6614,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gjb/1gjb_pocket.pdb
646,-8.6614,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1gjc/1gjc_pocket.pdb
647,-8.6614,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j7f/2j7f_pocket.pdb
648,-8.675040000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1c5q/1c5q_pocket.pdb
649,-8.675040000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ela/1ela_pocket.pdb
650,-8.675040000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1o2o/1o2o_pocket.pdb
651,-8.675040000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/6abp/6abp_pocket.pdb
652,-8.688680000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1hbv/1hbv_pocket.pdb
653,-8.688680000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1hms/1hms_pocket.pdb
654,-8.688680000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/5tln/5tln_pocket.pdb
655,-8.71596,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1lol/1lol_pocket.pdb
656,-8.729600000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/10gs/10gs_pocket.pdb
657,-8.729600000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1a1b/1a1b_pocket.pdb
658,-8.729600000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1a1c/1a1c_pocket.pdb
659,-8.729600000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1g7v/1g7v_pocket.pdb
660,-8.729600000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1i7z/1i7z_pocket.pdb
661,-8.729600000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1igb/1igb_pocket.pdb
662,-8.729600000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1yvm/1yvm_pocket.pdb
663,-8.74324,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1i80/1i80_pocket.pdb
664,-8.75688,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1w0y/1w0y_pocket.pdb
665,-8.75688,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2j78/2j78_pocket.pdb
666,-8.77052,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1fh9/1fh9_pocket.pdb
667,-8.77052,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2b07/2b07_pocket.pdb
668,-8.77052,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2bzz/2bzz_pocket.pdb
669,-8.77052,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2fqo/2fqo_pocket.pdb
670,-8.77052,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/2ivu/2ivu_pocket.pdb
671,-8.784160000000002,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1jqe/1jqe_pocket.pdb
672,-8.811440000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1m2r/1m2r_pocket.pdb
673,-8.811440000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1r5y/1r5y_pocket.pdb
674,-8.811440000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1ro6/1ro6_pocket.pdb
675,-8.811440000000001,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/7abp/7abp_pocket.pdb
676,-8.82508,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1j01/1j01_pocket.pdb
677,-8.83872,/net/galaxy/home/koes/alutsky/Downstream/BindingAffinity/v2007/1f4g/1f4g_pocket.pdb
